node,lidvid,product_class,harvest_date
PSA,urn:esa:psa:bc:document::3.3,Product_Collection,2023-08-23T15:04:05.055219Z
PSA,urn:esa:psa:bc:document::3.4,Product_Collection,2023-08-23T15:04:06.408325Z
PSA,urn:esa:psa:bc:document::4.0,Product_Collection,2023-08-23T15:04:07.411873Z
PSA,urn:esa:psa:bc:document::4.1,Product_Collection,2023-08-23T15:04:08.416764Z
PSA,urn:esa:psa:bc:document::4.2,Product_Collection,2023-08-23T15:04:09.424451Z
PSA,urn:esa:psa:bc:document::4.3,Product_Collection,2023-08-23T15:04:11.120941Z
PSA,urn:esa:psa:bc:document::4.4,Product_Collection,2023-08-23T15:04:12.423852Z
PSA,urn:esa:psa:bc:document::5.0,Product_Collection,2023-08-23T15:04:13.435391Z
PSA,urn:esa:psa:bc:document::5.1,Product_Collection,2023-08-23T15:02:51.339719Z
PSA,urn:esa:psa:bc:document::5.2,Product_Collection,2023-08-23T15:04:15.242233Z
PSA,urn:esa:psa:bc:document::5.3,Product_Collection,2023-08-23T15:04:16.436698Z
PSA,urn:esa:psa:bc:document::5.4,Product_Collection,2023-08-23T15:04:17.534201Z
PSA,urn:esa:psa:bc:document::6.0,Product_Collection,2023-08-23T15:04:19.138705Z
PSA,urn:esa:psa:bc:document::6.1,Product_Collection,2023-08-23T15:04:20.476457Z
PSA,urn:esa:psa:bc:document::6.2,Product_Collection,2023-08-23T15:04:21.541666Z
PSA,urn:esa:psa:bc:document::6.3,Product_Collection,2023-08-23T15:04:23.127882Z
PSA,urn:esa:psa:bc:document::7.0,Product_Collection,2023-08-23T15:04:24.440198Z
PSA,urn:esa:psa:bc:document::8.0,Product_Collection,2023-08-23T15:04:26.916885Z
PSA,urn:esa:psa:bc:document::8.1,Product_Collection,2023-08-23T15:04:28.549550Z
PSA,urn:esa:psa:bc:document::8.2,Product_Collection,2023-08-23T15:04:30.132486Z
PSA,urn:esa:psa:bc:document::8.3,Product_Collection,2023-08-23T15:04:31.560265Z
PSA,urn:esa:psa:bc:document::9.0,Product_Collection,2023-08-23T15:04:32.554962Z
PSA,urn:esa:psa:bc:document::9.1,Product_Collection,2023-08-23T15:04:33.556319Z
